transaction_id,customer_id,timestamp,product_name,category,quantity,price,total_amount
TXN_10273,CUST_33,2026-06-22 02:29:14.956627,Laptop,Electronics,1,1307.3,1307.3
TXN_10274,CUST_58,2026-06-30 17:29:14.956627,Laptop,Electronics,1,1092.52,1092.52
TXN_10275,CUST_50,2026-07-01 16:29:14.956627,Smart Watch,Electronics,3,231.61,694.83
TXN_10276,CUST_12,2026-06-26 13:29:14.956627,Smart Watch,Electronics,2,236.91,473.82
TXN_10277,CUST_104,2026-06-20 13:29:14.956627,Laptop,Electronics,1,1227.69,1227.69
TXN_10278,CUST_77,2026-06-13 04:29:14.956627,Smart Watch,Electronics,2,253.35,506.7
TXN_10279,CUST_49,2026-06-12 05:29:14.956627,Wireless Headphones,Accessories,3,137.68,413.04
TXN_10280,CUST_128,2026-06-30 11:29:14.956627,Tablet,Electronics,2,471.96,943.92
TXN_10281,CUST_13,2026-06-18 13:29:14.956627,Laptop,Electronics,3,1285.8,3857.4
TXN_10282,CUST_34,2026-07-06 20:29:14.956627,Tablet,Electronics,3,434.7,1304.1
TXN_10283,CUST_35,2026-06-24 15:29:14.956627,Tablet,Electronics,2,486.45,972.9
TXN_10284,CUST_143,2026-06-24 01:29:14.956627,Tablet,Electronics,2,460.69,921.38
TXN_10285,CUST_50,2026-06-16 23:29:14.956627,Smartphone,Electronics,3,775.86,2327.58
TXN_10286,CUST_131,2026-06-16 07:29:14.956627,Tablet,Electronics,3,418.97,1256.91
TXN_10287,CUST_55,2026-06-10 08:29:14.956627,Smartphone,Electronics,2,796.94,1593.88
TXN_10288,CUST_86,2026-06-26 15:29:14.956627,Tablet,Electronics,1,414.12,414.12
TXN_10289,CUST_20,2026-06-30 21:29:14.956627,Smart Watch,Electronics,2,239.77,479.54
TXN_10290,CUST_127,2026-07-05 18:29:14.956627,Smart Watch,Electronics,3,243.86,731.58
TXN_10291,CUST_77,2026-07-07 03:29:14.956627,Smartphone,Electronics,1,742.14,742.14
TXN_10292,CUST_27,2026-06-18 15:29:14.956627,Wireless Headphones,Accessories,2,135.97,271.94
TXN_10293,CUST_45,2026-06-08 22:29:14.956627,Smartphone,Electronics,1,740.76,740.76
TXN_10294,CUST_104,2026-06-15 21:29:14.956627,Smartphone,Electronics,3,808.75,2426.25
TXN_10295,CUST_50,2026-06-23 18:29:14.956627,Laptop,Electronics,1,1299.17,1299.17
TXN_10296,CUST_104,2026-07-08 08:29:14.956627,Laptop,Electronics,1,1183.19,1183.19
TXN_10297,CUST_49,2026-06-16 00:29:14.956627,Wireless Headphones,Accessories,3,143.63,430.89
TXN_10298,CUST_44,2026-06-18 03:29:14.956627,Smartphone,Electronics,3,824.88,2474.64
TXN_10299,CUST_23,2026-06-28 11:29:14.956627,Tablet,Electronics,1,490.37,490.37
TXN_10300,CUST_131,2026-07-02 16:29:14.956627,Laptop,Electronics,3,1112.95,3338.85
TXN_10301,CUST_87,2026-06-29 07:29:14.956627,Wireless Headphones,Accessories,3,159.64,478.92
TXN_10302,CUST_34,2026-06-14 21:29:14.956627,Smartphone,Electronics,1,746.97,746.97
TXN_10303,CUST_12,2026-06-26 06:29:14.956627,Smartphone,Electronics,2,759.48,1518.96
TXN_10304,CUST_113,2026-06-20 21:29:14.956627,Smartphone,Electronics,1,878.67,878.67
TXN_10305,CUST_118,2026-06-20 10:29:14.956627,Tablet,Electronics,1,432.26,432.26
TXN_10306,CUST_82,2026-06-24 18:29:14.956627,Laptop,Electronics,2,1289.53,2579.06
TXN_10307,CUST_24,2026-06-17 04:29:14.956627,Wireless Headphones,Accessories,1,141.22,141.22
TXN_10308,CUST_78,2026-06-21 04:29:14.956627,Smartphone,Electronics,3,830.66,2491.98
TXN_10309,CUST_138,2026-06-24 19:29:14.956627,Smart Watch,Electronics,2,269.19,538.38
TXN_10310,CUST_143,2026-07-02 21:29:14.956627,Wireless Headphones,Accessories,1,137.37,137.37
TXN_10311,CUST_114,2026-07-02 11:29:14.956627,Laptop,Electronics,2,1282.01,2564.02
TXN_10312,CUST_91,2026-06-17 17:29:14.956627,Wireless Headphones,Accessories,2,143.89,287.78
TXN_10313,CUST_129,2026-06-25 06:29:14.956627,Tablet,Electronics,1,420.86,420.86
TXN_10314,CUST_65,2026-07-06 18:29:14.956627,Smart Watch,Electronics,1,225.39,225.39
TXN_10315,CUST_74,2026-06-25 12:29:14.956627,Laptop,Electronics,3,1237.33,3711.99
TXN_10316,CUST_127,2026-07-03 18:29:14.956627,Tablet,Electronics,3,441.81,1325.43
TXN_10317,CUST_56,2026-06-26 17:29:14.956627,Smartphone,Electronics,3,798.65,2395.95
TXN_10318,CUST_79,2026-06-28 23:29:14.956627,Smart Watch,Electronics,1,226.23,226.23
TXN_10319,CUST_11,2026-06-10 21:29:14.956627,Laptop,Electronics,2,1099.17,2198.34
TXN_10320,CUST_94,2026-06-12 09:29:14.956627,Tablet,Electronics,1,446.01,446.01
TXN_10321,CUST_56,2026-06-18 12:29:14.956627,Wireless Headphones,Accessories,2,144.0,288.0
TXN_10322,CUST_23,2026-07-07 17:29:14.956627,Wireless Headphones,Accessories,2,156.42,312.84
TXN_10323,CUST_18,2026-06-30 00:29:14.956627,Wireless Headphones,Accessories,1,148.42,148.42
TXN_10324,CUST_12,2026-06-23 10:29:14.956627,Smart Watch,Electronics,3,232.51,697.53
TXN_10325,CUST_1,2026-06-24 15:29:14.956627,Smartphone,Electronics,2,733.65,1467.3
TXN_10326,CUST_93,2026-06-22 16:29:14.956627,Laptop,Electronics,3,1120.5,3361.5
TXN_10327,CUST_86,2026-06-24 10:29:14.956627,Tablet,Electronics,2,471.72,943.44
TXN_10328,CUST_38,2026-06-11 20:29:14.956627,Tablet,Electronics,2,428.42,856.84
TXN_10329,CUST_56,2026-06-14 16:29:14.956627,Laptop,Electronics,1,1292.57,1292.57
TXN_10330,CUST_97,2026-06-17 01:29:14.956627,Smart Watch,Electronics,3,268.22,804.66
TXN_10331,CUST_94,2026-06-09 05:29:14.956627,Smartphone,Electronics,2,757.81,1515.62
TXN_10332,CUST_92,2026-07-02 01:29:14.956627,Wireless Headphones,Accessories,2,160.73,321.46
TXN_10333,CUST_145,2026-06-30 02:29:14.956627,Smartphone,Electronics,2,842.98,1685.96
TXN_10334,CUST_129,2026-06-17 20:29:14.956627,Smartphone,Electronics,1,722.93,722.93
TXN_10335,CUST_90,2026-06-11 22:29:14.956627,Laptop,Electronics,3,1264.02,3792.06
TXN_10336,CUST_104,2026-06-09 02:29:14.956627,Tablet,Electronics,2,493.53,987.06
TXN_10337,CUST_72,2026-06-27 21:29:14.956627,Wireless Headphones,Accessories,2,159.34,318.68
TXN_10338,CUST_136,2026-06-14 02:29:14.956627,Wireless Headphones,Accessories,2,149.75,299.5
TXN_10339,CUST_50,2026-06-16 09:29:14.956627,Tablet,Electronics,2,465.71,931.42
TXN_10340,CUST_82,2026-07-03 13:29:14.956627,Laptop,Electronics,3,1152.26,3456.78
TXN_10341,CUST_29,2026-06-30 03:29:14.956627,Smart Watch,Electronics,1,243.18,243.18
TXN_10342,CUST_66,2026-06-29 12:29:14.956627,Laptop,Electronics,2,1215.28,2430.56
TXN_10343,CUST_49,2026-06-13 21:29:14.956627,Tablet,Electronics,1,457.75,457.75
TXN_10344,CUST_125,2026-06-25 05:29:14.956627,Smartphone,Electronics,1,756.52,756.52
TXN_10345,CUST_31,2026-06-30 20:29:14.956627,Smartphone,Electronics,1,805.27,805.27
TXN_10346,CUST_73,2026-06-22 17:29:14.956627,Smart Watch,Electronics,3,234.68,704.04
TXN_10347,CUST_104,2026-06-27 01:29:14.956627,Smartphone,Electronics,1,756.51,756.51
TXN_10348,CUST_150,2026-06-29 21:29:14.956627,Smart Watch,Electronics,3,242.98,728.94
TXN_10349,CUST_143,2026-06-22 17:29:14.956627,Smartphone,Electronics,1,858.99,858.99
TXN_10350,CUST_129,2026-06-25 02:29:14.956627,Smartphone,Electronics,1,778.54,778.54
TXN_10351,CUST_147,2026-07-02 05:29:14.956627,Wireless Headphones,Accessories,2,136.69,273.38
TXN_10352,CUST_130,2026-06-19 11:29:14.956627,Tablet,Electronics,2,410.94,821.88
TXN_10353,CUST_143,2026-07-02 02:29:14.956627,Wireless Headphones,Accessories,2,141.86,283.72
TXN_10354,CUST_59,2026-07-07 00:29:14.956627,Smart Watch,Electronics,3,273.16,819.48
TXN_10355,CUST_150,2026-07-06 11:29:14.956627,Smart Watch,Electronics,2,238.53,477.06
TXN_10356,CUST_13,2026-06-16 20:29:14.956627,Tablet,Electronics,3,415.18,1245.54
TXN_10357,CUST_113,2026-07-04 01:29:14.956627,Laptop,Electronics,2,1275.15,2550.3
TXN_10358,CUST_106,2026-06-26 20:29:14.956627,Smartphone,Electronics,3,873.58,2620.74
TXN_10359,CUST_57,2026-06-16 01:29:14.956627,Smartphone,Electronics,3,805.74,2417.22
TXN_10360,CUST_45,2026-06-27 13:29:14.956627,Smartphone,Electronics,2,735.93,1471.86
TXN_10361,CUST_143,2026-06-20 14:29:14.956627,Smart Watch,Electronics,3,267.35,802.05
TXN_10362,CUST_117,2026-06-17 09:29:14.956627,Wireless Headphones,Accessories,2,151.99,303.98
TXN_10363,CUST_98,2026-07-07 23:29:14.956627,Laptop,Electronics,2,1093.59,2187.18
TXN_10364,CUST_128,2026-06-09 07:29:14.956627,Wireless Headphones,Accessories,3,147.0,441.0
TXN_10365,CUST_120,2026-07-08 03:29:14.956627,Smart Watch,Electronics,3,236.57,709.71
TXN_10366,CUST_113,2026-06-30 14:29:14.956627,Smart Watch,Electronics,1,243.9,243.9
TXN_10367,CUST_10,2026-07-06 02:29:14.956627,Tablet,Electronics,2,483.93,967.86
TXN_10368,CUST_122,2026-06-21 07:29:14.956627,Wireless Headphones,Accessories,1,140.41,140.41
TXN_10369,CUST_28,2026-06-23 05:29:14.956627,Smartphone,Electronics,3,753.6,2260.8
TXN_10370,CUST_77,2026-07-07 17:29:14.956627,Smart Watch,Electronics,3,251.71,755.13
TXN_10371,CUST_129,2026-06-21 14:29:14.956627,Tablet,Electronics,3,419.82,1259.46
TXN_10372,CUST_75,2026-06-09 14:29:14.956627,Smartphone,Electronics,1,786.83,786.83
TXN_10373,CUST_7,2026-06-10 12:29:14.956627,Smart Watch,Electronics,3,244.69,734.07
TXN_10374,CUST_78,2026-06-21 13:29:14.956627,Smart Watch,Electronics,2,244.69,489.38
TXN_10375,CUST_25,2026-06-10 10:29:14.956627,Smart Watch,Electronics,3,270.07,810.21
TXN_10376,CUST_42,2026-06-25 04:29:14.956627,Tablet,Electronics,3,435.73,1307.19
TXN_10377,CUST_81,2026-06-14 00:29:14.956627,Wireless Headphones,Accessories,2,146.93,293.86
TXN_10378,CUST_131,2026-06-09 11:29:14.956627,Tablet,Electronics,3,428.06,1284.18
TXN_10379,CUST_40,2026-06-14 10:29:14.956627,Smart Watch,Electronics,1,272.36,272.36
TXN_10380,CUST_135,2026-06-23 09:29:14.956627,Laptop,Electronics,2,1163.78,2327.56
TXN_10381,CUST_4,2026-06-24 21:29:14.956627,Tablet,Electronics,3,407.21,1221.63
TXN_10382,CUST_123,2026-07-08 14:29:14.956627,Tablet,Electronics,2,433.83,867.66
TXN_10383,CUST_22,2026-06-28 13:29:14.956627,Tablet,Electronics,2,441.21,882.42
TXN_10384,CUST_114,2026-06-17 16:29:14.956627,Smartphone,Electronics,1,740.51,740.51
TXN_10385,CUST_125,2026-06-14 20:29:14.956627,Smartphone,Electronics,2,836.81,1673.62
TXN_10386,CUST_150,2026-06-24 16:29:14.956627,Tablet,Electronics,1,454.44,454.44
TXN_10387,CUST_42,2026-07-08 06:29:14.956627,Laptop,Electronics,1,1267.08,1267.08
TXN_10388,CUST_9,2026-06-28 22:29:14.956627,Laptop,Electronics,3,1177.72,3533.16
TXN_10389,CUST_59,2026-06-30 01:29:14.956627,Smartphone,Electronics,1,776.89,776.89
TXN_10390,CUST_47,2026-07-04 09:29:14.956627,Wireless Headphones,Accessories,1,158.33,158.33
TXN_10391,CUST_6,2026-06-20 20:29:14.956627,Smart Watch,Electronics,3,272.98,818.94
TXN_10392,CUST_10,2026-06-23 17:29:14.956627,Smartphone,Electronics,1,741.08,741.08
TXN_10393,CUST_13,2026-06-15 13:29:14.956627,Tablet,Electronics,2,493.32,986.64
TXN_10394,CUST_143,2026-06-26 04:29:14.956627,Smartphone,Electronics,1,873.62,873.62
TXN_10395,CUST_123,2026-06-23 14:29:14.956627,Smart Watch,Electronics,2,226.83,453.66
TXN_10396,CUST_137,2026-06-11 19:29:14.956627,Tablet,Electronics,3,431.96,1295.88
TXN_10397,CUST_136,2026-06-10 23:29:14.956627,Smartphone,Electronics,3,812.98,2438.94
TXN_10398,CUST_139,2026-06-22 09:29:14.956627,Smartphone,Electronics,1,775.8,775.8
TXN_10399,CUST_40,2026-06-09 01:29:14.956627,Smart Watch,Electronics,3,269.98,809.94
TXN_10400,CUST_96,2026-06-19 07:29:14.956627,Smart Watch,Electronics,2,273.28,546.56
TXN_10401,CUST_38,2026-06-25 11:29:14.956627,Smartphone,Electronics,3,797.75,2393.25
TXN_10402,CUST_133,2026-06-13 08:29:14.956627,Smartphone,Electronics,1,795.68,795.68
TXN_10403,CUST_117,2026-06-23 13:29:14.956627,Smartphone,Electronics,1,811.03,811.03
TXN_10404,CUST_110,2026-06-23 06:29:14.956627,Smartphone,Electronics,2,844.83,1689.66
TXN_10405,CUST_139,2026-06-29 20:29:14.956627,Smart Watch,Electronics,2,232.02,464.04
TXN_10406,CUST_41,2026-07-01 16:29:14.956627,Wireless Headphones,Accessories,1,153.99,153.99
TXN_10407,CUST_76,2026-07-08 02:29:14.956627,Wireless Headphones,Accessories,2,144.32,288.64
TXN_10408,CUST_52,2026-06-27 21:29:14.956627,Tablet,Electronics,3,417.86,1253.58
TXN_10409,CUST_117,2026-06-18 09:29:14.956627,Tablet,Electronics,3,438.72,1316.16
TXN_10410,CUST_11,2026-07-07 18:29:14.956627,Laptop,Electronics,1,1216.38,1216.38
TXN_10411,CUST_66,2026-06-29 07:29:14.956627,Tablet,Electronics,1,432.69,432.69
TXN_10412,CUST_134,2026-07-01 15:29:14.956627,Laptop,Electronics,1,1103.85,1103.85
TXN_10413,CUST_87,2026-06-28 17:29:14.956627,Laptop,Electronics,3,1236.51,3709.53
TXN_10414,CUST_68,2026-06-24 07:29:14.956627,Wireless Headphones,Accessories,2,151.89,303.78
TXN_10415,CUST_121,2026-06-17 12:29:14.956627,Wireless Headphones,Accessories,1,135.98,135.98
TXN_10416,CUST_44,2026-07-01 12:29:14.956627,Smartphone,Electronics,1,732.08,732.08
TXN_10417,CUST_8,2026-07-02 03:29:14.956627,Smartphone,Electronics,2,736.17,1472.34
TXN_10418,CUST_87,2026-06-22 01:29:14.956627,Smart Watch,Electronics,2,241.7,483.4
TXN_10419,CUST_11,2026-06-22 23:29:14.956627,Laptop,Electronics,1,1111.03,1111.03
TXN_10420,CUST_51,2026-07-07 22:29:14.956627,Laptop,Electronics,2,1130.75,2261.5
TXN_10421,CUST_100,2026-06-21 10:29:14.956627,Smart Watch,Electronics,3,251.95,755.85
TXN_10422,CUST_70,2026-06-18 23:29:14.956627,Wireless Headphones,Accessories,1,151.37,151.37
TXN_10423,CUST_148,2026-06-16 08:29:14.956627,Wireless Headphones,Accessories,3,152.73,458.19
TXN_10424,CUST_21,2026-06-27 03:29:14.956627,Tablet,Electronics,3,423.43,1270.29
TXN_10425,CUST_34,2026-06-08 21:29:14.956627,Smart Watch,Electronics,3,226.8,680.4
TXN_10426,CUST_6,2026-06-23 21:29:14.956627,Laptop,Electronics,1,1195.11,1195.11
TXN_10427,CUST_118,2026-07-01 19:29:14.956627,Smartphone,Electronics,3,830.56,2491.68
TXN_10428,CUST_43,2026-07-08 04:29:14.956627,Wireless Headphones,Accessories,2,153.35,306.7
TXN_10429,CUST_102,2026-07-05 20:29:14.956627,Wireless Headphones,Accessories,1,157.61,157.61
TXN_10430,CUST_120,2026-06-20 09:29:14.956627,Tablet,Electronics,2,483.47,966.94
TXN_10431,CUST_42,2026-06-29 01:29:14.956627,Tablet,Electronics,1,428.44,428.44
TXN_10432,CUST_73,2026-06-13 12:29:14.956627,Smartphone,Electronics,1,808.81,808.81
TXN_10433,CUST_115,2026-06-19 04:29:14.956627,Laptop,Electronics,1,1121.76,1121.76
TXN_10434,CUST_125,2026-06-27 22:29:14.956627,Smartphone,Electronics,3,879.34,2638.02
TXN_10435,CUST_146,2026-06-09 22:29:14.956627,Smart Watch,Electronics,3,260.09,780.27
TXN_10436,CUST_55,2026-07-08 05:29:14.956627,Smart Watch,Electronics,2,241.04,482.08
TXN_10437,CUST_18,2026-06-16 23:29:14.956627,Smart Watch,Electronics,3,259.81,779.43
TXN_10438,CUST_105,2026-06-13 20:29:14.956627,Smartphone,Electronics,3,866.0,2598.0
TXN_10439,CUST_75,2026-06-29 17:29:14.956627,Smartphone,Electronics,1,839.98,839.98
TXN_10440,CUST_117,2026-07-06 04:29:14.956627,Laptop,Electronics,1,1118.86,1118.86
TXN_10441,CUST_11,2026-06-17 10:29:14.956627,Wireless Headphones,Accessories,2,150.8,301.6
TXN_10442,CUST_97,2026-06-30 19:29:14.956627,Smart Watch,Electronics,3,237.24,711.72
TXN_10443,CUST_149,2026-06-13 10:29:14.956627,Laptop,Electronics,2,1138.98,2277.96
TXN_10444,CUST_147,2026-06-13 01:29:14.956627,Smart Watch,Electronics,3,232.39,697.17
TXN_10445,CUST_15,2026-06-11 13:29:14.956627,Wireless Headphones,Accessories,3,157.5,472.5
TXN_10446,CUST_18,2026-06-08 22:29:14.956627,Tablet,Electronics,3,419.47,1258.41
TXN_10447,CUST_107,2026-07-04 05:29:14.956627,Laptop,Electronics,3,1205.17,3615.51
TXN_10448,CUST_141,2026-06-12 08:29:14.956627,Tablet,Electronics,3,490.44,1471.32
TXN_10449,CUST_1,2026-07-07 09:29:14.956627,Wireless Headphones,Accessories,2,158.84,317.68
TXN_10450,CUST_59,2026-06-25 05:29:14.956627,Wireless Headphones,Accessories,2,139.15,278.3
TXN_10451,CUST_62,2026-06-25 13:29:14.956627,Tablet,Electronics,1,405.3,405.3
TXN_10452,CUST_109,2026-06-25 18:29:14.956627,Tablet,Electronics,1,493.09,493.09
TXN_10453,CUST_29,2026-06-26 12:29:14.956627,Smart Watch,Electronics,1,246.42,246.42
TXN_10454,CUST_129,2026-07-06 22:29:14.956627,Smartphone,Electronics,3,764.26,2292.78
TXN_10455,CUST_41,2026-06-12 12:29:14.956627,Laptop,Electronics,2,1115.7,2231.4
TXN_10456,CUST_17,2026-06-20 07:29:14.956627,Wireless Headphones,Accessories,2,149.04,298.08
TXN_10457,CUST_100,2026-07-05 17:29:14.956627,Smartphone,Electronics,2,861.39,1722.78
TXN_10458,CUST_25,2026-06-10 03:29:14.956627,Smart Watch,Electronics,2,248.2,496.4
TXN_10459,CUST_40,2026-06-20 20:29:14.956627,Smart Watch,Electronics,3,239.62,718.86
TXN_10460,CUST_125,2026-06-28 00:29:14.956627,Smart Watch,Electronics,3,238.49,715.47
TXN_10461,CUST_8,2026-06-24 00:29:14.956627,Wireless Headphones,Accessories,3,143.55,430.65
TXN_10462,CUST_141,2026-07-08 04:29:14.956627,Tablet,Electronics,3,424.53,1273.59
TXN_10463,CUST_73,2026-06-17 08:29:14.956627,Smart Watch,Electronics,1,246.34,246.34
TXN_10464,CUST_69,2026-06-24 00:29:14.956627,Laptop,Electronics,2,1126.95,2253.9
TXN_10465,CUST_110,2026-06-13 12:29:14.956627,Smart Watch,Electronics,2,240.78,481.56
TXN_10466,CUST_26,2026-06-28 01:29:14.956627,Smart Watch,Electronics,2,233.15,466.3
TXN_10467,CUST_87,2026-06-12 15:29:14.956627,Tablet,Electronics,1,444.77,444.77
TXN_10468,CUST_43,2026-07-02 17:29:14.956627,Smart Watch,Electronics,2,256.83,513.66
TXN_10469,CUST_108,2026-07-05 23:29:14.956627,Smartphone,Electronics,1,822.08,822.08
TXN_10470,CUST_80,2026-06-12 19:29:14.956627,Smart Watch,Electronics,1,260.64,260.64
TXN_10471,CUST_45,2026-07-02 06:29:14.956627,Laptop,Electronics,2,1109.76,2219.52
TXN_10472,CUST_118,2026-07-07 09:29:14.956627,Wireless Headphones,Accessories,3,147.65,442.95
TXN_10473,CUST_81,2026-06-09 19:29:14.956627,Tablet,Electronics,2,451.8,903.6
TXN_10474,CUST_40,2026-07-03 15:29:14.956627,Smartphone,Electronics,2,788.6,1577.2
TXN_10475,CUST_40,2026-06-12 19:29:14.956627,Smartphone,Electronics,3,835.39,2506.17
TXN_10476,CUST_92,2026-06-27 01:29:14.956627,Laptop,Electronics,2,1167.43,2334.86
TXN_10477,CUST_87,2026-06-28 01:29:14.956627,Smartphone,Electronics,1,859.68,859.68
TXN_10478,CUST_52,2026-07-06 07:29:14.956627,Tablet,Electronics,2,489.49,978.98
TXN_10479,CUST_130,2026-07-07 11:29:14.956627,Smart Watch,Electronics,1,263.78,263.78
TXN_10480,CUST_95,2026-06-17 16:29:14.956627,Smart Watch,Electronics,2,270.83,541.66
TXN_10481,CUST_50,2026-06-23 09:29:14.956627,Smartphone,Electronics,2,834.67,1669.34
TXN_10482,CUST_30,2026-06-29 23:29:14.956627,Laptop,Electronics,1,1160.45,1160.45
TXN_10483,CUST_56,2026-06-22 16:29:14.956627,Smartphone,Electronics,2,873.79,1747.58
TXN_10484,CUST_103,2026-07-04 01:29:14.956627,Tablet,Electronics,2,461.34,922.68
TXN_10485,CUST_73,2026-06-10 07:29:14.956627,Smart Watch,Electronics,3,265.74,797.22
TXN_10486,CUST_51,2026-07-02 23:29:14.956627,Tablet,Electronics,2,407.58,815.16
TXN_10487,CUST_5,2026-06-14 04:29:14.956627,Wireless Headphones,Accessories,2,149.8,299.6
TXN_10488,CUST_70,2026-07-03 02:29:14.956627,Laptop,Electronics,2,1212.1,2424.2
TXN_10489,CUST_70,2026-06-08 19:29:14.956627,Tablet,Electronics,3,457.95,1373.85
TXN_10490,CUST_8,2026-06-26 12:29:14.956627,Laptop,Electronics,2,1129.77,2259.54
TXN_10491,CUST_116,2026-07-05 01:29:14.956627,Smart Watch,Electronics,1,265.91,265.91
TXN_10492,CUST_145,2026-06-17 20:29:14.956627,Smart Watch,Electronics,1,256.77,256.77
TXN_10493,CUST_65,2026-06-25 10:29:14.956627,Smartphone,Electronics,3,729.31,2187.93
TXN_10494,CUST_47,2026-07-04 16:29:14.956627,Laptop,Electronics,1,1243.52,1243.52
TXN_10495,CUST_127,2026-06-17 00:29:14.956627,Tablet,Electronics,1,467.82,467.82
TXN_10496,CUST_124,2026-06-11 05:29:14.956627,Smart Watch,Electronics,1,239.5,239.5
TXN_10497,CUST_115,2026-06-09 16:29:14.956627,Laptop,Electronics,2,1162.37,2324.74
TXN_10498,CUST_42,2026-07-02 22:29:14.956627,Smartphone,Electronics,3,826.28,2478.84
TXN_10499,CUST_132,2026-06-14 08:29:14.956627,Tablet,Electronics,2,418.25,836.5
TXN_10500,CUST_41,2026-06-25 03:29:14.956627,Smart Watch,Electronics,2,230.02,460.04
TXN_10501,CUST_93,2026-07-01 07:29:14.956627,Tablet,Electronics,3,467.36,1402.08
TXN_10502,CUST_3,2026-06-17 01:29:14.956627,Laptop,Electronics,2,1230.99,2461.98
TXN_10503,CUST_38,2026-06-24 20:29:14.956627,Wireless Headphones,Accessories,1,141.79,141.79
TXN_10504,CUST_126,2026-07-01 09:29:14.956627,Tablet,Electronics,1,410.78,410.78
TXN_10505,CUST_122,2026-06-23 04:29:14.956627,Laptop,Electronics,1,1107.25,1107.25
TXN_10506,CUST_76,2026-06-30 16:29:14.956627,Wireless Headphones,Accessories,1,149.05,149.05
TXN_10507,CUST_138,2026-06-13 23:29:14.956627,Wireless Headphones,Accessories,1,156.35,156.35
TXN_10508,CUST_32,2026-06-08 20:29:14.956627,Smart Watch,Electronics,2,262.25,524.5
TXN_10509,CUST_25,2026-07-03 05:29:14.956627,Tablet,Electronics,3,467.82,1403.46
TXN_10510,CUST_20,2026-07-03 22:29:14.956627,Wireless Headphones,Accessories,2,137.54,275.08
TXN_10511,CUST_130,2026-06-16 21:29:14.956627,Laptop,Electronics,2,1233.35,2466.7
TXN_10512,CUST_112,2026-06-24 01:29:14.956627,Laptop,Electronics,3,1115.28,3345.84
TXN_10513,CUST_10,2026-07-01 05:29:14.956627,Wireless Headphones,Accessories,2,138.88,277.76
TXN_10514,CUST_52,2026-06-10 06:29:14.956627,Tablet,Electronics,2,406.77,813.54
TXN_10515,CUST_15,2026-07-02 07:29:14.956627,Laptop,Electronics,2,1312.63,2625.26
TXN_10516,CUST_10,2026-06-14 21:29:14.956627,Smartphone,Electronics,2,849.27,1698.54
TXN_10517,CUST_24,2026-06-25 11:29:14.956627,Smart Watch,Electronics,1,229.33,229.33
TXN_10518,CUST_55,2026-06-13 06:29:14.956627,Wireless Headphones,Accessories,3,146.38,439.14
TXN_10519,CUST_16,2026-06-09 13:29:14.956627,Wireless Headphones,Accessories,3,144.41,433.23
TXN_10520,CUST_101,2026-06-14 17:29:14.956627,Laptop,Electronics,1,1148.75,1148.75
TXN_10521,CUST_4,2026-06-14 21:29:14.956627,Smartphone,Electronics,1,853.23,853.23
TXN_10522,CUST_97,2026-07-06 18:29:14.956627,Smartphone,Electronics,2,743.91,1487.82
TXN_10523,CUST_144,2026-06-27 20:29:14.956627,Wireless Headphones,Accessories,2,147.46,294.92
TXN_10524,CUST_119,2026-06-22 12:29:14.956627,Smartphone,Electronics,3,741.5,2224.5
TXN_10525,CUST_94,2026-06-15 23:29:14.956627,Laptop,Electronics,3,1252.77,3758.31
TXN_10526,CUST_1,2026-06-24 10:29:14.956627,Laptop,Electronics,3,1317.76,3953.28
TXN_10527,CUST_75,2026-06-28 10:29:14.956627,Smartphone,Electronics,2,749.79,1499.58
TXN_10528,CUST_100,2026-07-02 04:29:14.956627,Smart Watch,Electronics,2,253.62,507.24
TXN_10529,CUST_75,2026-06-17 18:29:14.956627,Smart Watch,Electronics,1,262.36,262.36
TXN_10530,CUST_131,2026-06-24 15:29:14.956627,Smart Watch,Electronics,2,229.28,458.56
TXN_10531,CUST_66,2026-07-01 01:29:14.956627,Wireless Headphones,Accessories,3,161.42,484.26
TXN_10532,CUST_69,2026-06-08 21:29:14.956627,Wireless Headphones,Accessories,3,164.26,492.78
TXN_10533,CUST_48,2026-06-14 07:29:14.956627,Wireless Headphones,Accessories,2,138.2,276.4
TXN_10534,CUST_140,2026-06-12 02:29:14.956627,Wireless Headphones,Accessories,3,145.08,435.24
TXN_10535,CUST_10,2026-06-10 18:29:14.956627,Wireless Headphones,Accessories,2,150.79,301.58
TXN_10536,CUST_132,2026-07-01 08:29:14.956627,Wireless Headphones,Accessories,2,158.72,317.44
TXN_10537,CUST_145,2026-06-25 20:29:14.956627,Smart Watch,Electronics,2,257.34,514.68
TXN_10538,CUST_132,2026-06-16 05:29:14.956627,Smart Watch,Electronics,2,274.37,548.74
TXN_10539,CUST_24,2026-07-08 18:29:14.956627,Laptop,Electronics,2,1229.33,2458.66
TXN_10540,CUST_35,2026-06-19 10:29:14.956627,Smartphone,Electronics,2,843.25,1686.5
TXN_10541,CUST_1,2026-06-09 22:29:14.956627,Smartphone,Electronics,2,792.13,1584.26
TXN_10542,CUST_128,2026-06-29 03:29:14.956627,Tablet,Electronics,3,441.76,1325.28
TXN_10543,CUST_131,2026-06-18 13:29:14.956627,Wireless Headphones,Accessories,1,164.87,164.87
TXN_10544,CUST_88,2026-06-27 04:29:14.956627,Smart Watch,Electronics,1,229.11,229.11
TXN_10545,CUST_6,2026-06-22 10:29:14.956627,Smart Watch,Electronics,2,256.21,512.42
TXN_10546,CUST_124,2026-06-16 12:29:14.956627,Laptop,Electronics,1,1302.63,1302.63
